event_time,event_type,product_id,category_id,category_code,brand,price,user_id,Session_id,Customer_id,Location,License_id,Session_start_datetime,Session_end_datetime,duration,License_start_date,License_end_date
2020-01-30 13:05:19,cart,ofRHFd4ZVm,1487580005671109489,,,3.16,18445672,328008114,4734907966,"[42.4991, -72.5793]",1868538,2018-11-08 17:43:20,2018-11-09 05:44:20,721,2018-10-15 17:43:20,2019-04-13 17:43:20
2019-12-03 20:22:09,view,oTOfmfUcAl,1487580013749338323,,,0.79,25283377,223509532,3124416589,"[34.7736, -123.4565]",1558673,2019-07-28 05:25:44,2019-07-28 14:47:44,562,2019-07-14 05:25:44,2020-01-10 05:25:44
2020-01-09 19:29:22,cart,MueW2RXbsG,1783999064103190764,,runail,3.65,45813077,418310011,2420268298,"[47.3, 11.5833]",1264605,2019-09-18 08:59:59,2019-09-18 14:39:59,340,2019-09-08 08:59:59,2020-02-05 08:59:59
2019-11-27 21:59:23,view,LKO7VFWEtc,1487580011585077370,,oniq,2.05,38117936,399854757,3264157880,"[5.7837, -116.9694]",1168250,2018-08-13 17:40:59,2018-08-14 01:41:59,481,2018-08-02 17:40:59,2018-12-30 17:40:59
2019-12-07 12:44:35,purchase,JO9IRzyHv4,1487580005511725929,,nagaraku,1.59,43214564,181133041,3930674891,"[53.3572, 23.6333]",3091420,2018-09-19 00:35:43,2018-09-19 07:03:43,388,2018-09-03 00:35:43,2019-01-31 00:35:43
2020-02-23 11:41:37,view,ILzShFjnmi,1487580010561667147,,grattol,2.54,34988247,108405951,2345038678,"[-3.3539, -70.7139]",4299105,2018-03-19 21:28:32,2018-03-20 06:00:32,512,2018-03-01 21:28:32,2018-06-29 21:28:32
2020-02-23 06:16:39,view,EmOBP3PNpn,1487580013749338323,,,3.65,19572705,156632158,3050070046,"[51.6776, -2.0509]",1070564,2016-12-20 11:40:31,2016-12-20 20:36:31,536,2016-11-18 11:40:31,2017-03-18 11:40:31
2019-11-12 15:53:39,view,CcV4E8I1QZ,1487580013841613016,,haruyama,3.0,30115960,474491624,4375020508,"[25.1872, -75.2373]",1020266,2016-06-12 07:05:24,2016-06-12 13:45:24,400,2016-05-11 07:05:24,2016-09-08 07:05:24
2019-12-11 11:50:20,view,yVpbgkQymK,1487580006300255120,,,0.4,23685657,241590130,2850445920,"[47.8639, 34.3283]",3283444,2020-11-22 07:49:34,2020-11-22 14:54:34,425,2020-11-10 07:49:34,2021-03-10 07:49:34
2020-01-02 13:40:03,cart,l2Rz8M9whC,1487580005092295511,,bluesky,10.95,26560133,413491241,2218525958,"[-42.9, 123.4161]",1728285,2020-11-22 22:14:50,2020-11-23 07:10:50,536,2020-10-13 22:14:50,2021-03-12 22:14:50
2019-11-07 22:00:54,view,MKDd6wtdvw,1783999072332415142,,runail,13.49,34740600,395656666,2572127806,"[44.0142, -77.8966]",4103809,2019-07-13 13:48:29,2019-07-13 22:51:29,543,2019-06-28 13:48:29,2019-08-27 13:48:29
2020-02-14 14:11:43,view,COcIDOuxcI,1487580005092295511,,,0.13,36316918,113069866,3920966816,"[9.0, -74.6824]",3109041,2017-05-21 16:38:17,2017-05-21 23:01:17,383,2017-05-02 16:38:17,2017-07-31 16:38:17
2020-02-03 12:49:29,view,ZDrkWtKBOz,1487580011853512836,,,9.52,19743419,419975738,1317090842,"[53.925, 80.0506]",2717494,2021-07-03 20:20:07,2021-07-04 05:53:07,573,2021-05-27 20:20:07,2021-07-26 20:20:07
2019-11-08 14:42:00,view,zmMFuzNcsk,1487580007675986893,,runail,5.56,19574642,141441721,2219104592,"[37.5858, -89.587]",4265191,2021-10-09 19:26:29,2021-10-10 07:23:29,717,2021-08-31 19:26:29,2022-01-28 19:26:29
2019-12-02 17:10:52,view,Az79gdW2rz,1487580005092295511,,levrana,1.43,36320006,305939955,3835109225,"[24.0889, 27.0176]",3779022,2015-05-12 18:38:55,2015-05-13 03:00:55,502,2015-05-02 18:38:55,2015-08-30 18:38:55
2019-11-02 12:06:53,cart,GPY9fIK639,1487580005134238553,,markell,9.52,31123492,100357424,4666849825,"[43.2281, -82.6057]",1626338,2016-01-07 18:39:08,2016-01-07 21:52:08,193,2015-12-15 18:39:08,2016-06-12 18:39:08
